ensembl_gene_id	symbol	tx_biotype
ENSG00000269940		sense_intronic
ENSG00000196420	S100A5	protein_coding
ENSG00000240489		processed_pseudogene
ENSG00000146001	PCDHB18P	processed_transcript
ENSG00000106077	ABHD11	retained_intron
ENSG00000182871	COL18A1	protein_coding
ENSG00000166823	MESP1	protein_coding
ENSG00000182134	TDRKH	nonsense_mediated_decay
ENSG00000139364	TMEM132B	processed_transcript
ENSG00000239528		processed_pseudogene
ENSG00000132718	SYT11	protein_coding
ENSG00000130707	ASS1	protein_coding
ENSG00000107902	LHPP	protein_coding
ENSG00000133056	PIK3C2B	protein_coding
ENSG00000169499	PLEKHA2	protein_coding
ENSG00000175183	CSRP2	protein_coding
ENSG00000134575	ACP2	protein_coding
ENSG00000143420	ENSA	protein_coding
ENSG00000163938	GNL3	protein_coding
ENSG00000155868	MED7	protein_coding
ENSG00000122126	OCRL	processed_transcript
ENSG00000142507	PSMB6	protein_coding
ENSG00000254595		processed_pseudogene
ENSG00000143995	MEIS1	processed_transcript
ENSG00000126804	ZBTB1	processed_transcript
ENSG00000179627	ZBTB42	protein_coding
ENSG00000264176		processed_transcript
ENSG00000188906	LRRK2	protein_coding
ENSG00000081026	MAGI3	protein_coding
ENSG00000143322	ABL2	protein_coding
ENSG00000164663	USP49	protein_coding
ENSG00000081665	ZNF506	nonsense_mediated_decay
ENSG00000187988		processed_pseudogene
ENSG00000154640	BTG3	protein_coding
ENSG00000215808	LINC01139	lincRNA
ENSG00000146232	NFKBIE	protein_coding
ENSG00000153130	SCOC	protein_coding
ENSG00000090372	STRN4	protein_coding
ENSG00000253304	TMEM200B	protein_coding
ENSG00000259192		processed_pseudogene
ENSG00000160161	CILP2	protein_coding
ENSG00000113070	HBEGF	protein_coding
ENSG00000005059	MCUB	protein_coding
ENSG00000165246	NLGN4Y	processed_transcript
ENSG00000105372	RPS19	protein_coding
ENSG00000116560	SFPQ	processed_transcript
ENSG00000070214	SLC44A1	protein_coding
ENSG00000189180	ZNF33A	protein_coding
ENSG00000221930		processed_transcript
ENSG00000223466		lincRNA
ENSG00000228653		processed_pseudogene
ENSG00000231991		processed_pseudogene
ENSG00000234335		processed_pseudogene
ENSG00000214293	APTR	lincRNA
ENSG00000234009		processed_pseudogene
ENSG00000147121	KRBOX4	protein_coding
ENSG00000187164	SHTN1	processed_transcript
ENSG00000139083	ETV6	protein_coding
ENSG00000204592	HLA-E	protein_coding
ENSG00000243388		processed_pseudogene
ENSG00000214517	PPME1	protein_coding
ENSG00000174177	CTU2	protein_coding
ENSG00000243099		processed_pseudogene
ENSG00000258608		processed_pseudogene
ENSG00000146731	CCT6A	protein_coding
ENSG00000224425		processed_pseudogene
ENSG00000135506	OS9	protein_coding
ENSG00000141452	RMC1	protein_coding
ENSG00000164332	UBLCP1	protein_coding
ENSG00000138629	UBL7	protein_coding
ENSG00000232610		processed_pseudogene
ENSG00000214820		processed_pseudogene
ENSG00000227018		processed_pseudogene
ENSG00000164713	BRI3	processed_transcript
ENSG00000139131	YARS2	processed_transcript
ENSG00000147853	AK3	protein_coding
ENSG00000115419	GLS	protein_coding
ENSG00000155100	OTUD6B	protein_coding
ENSG00000132170	PPARG	protein_coding
ENSG00000125650	PSPN	protein_coding
ENSG00000117000	RLF	protein_coding
ENSG00000267280	TBX2-AS1	antisense
ENSG00000166793	YPEL4	retained_intron
ENSG00000263503		processed_pseudogene
ENSG00000253704	LOC101926977	lincRNA
ENSG00000105364	MRPL4	protein_coding
ENSG00000081189	MEF2C	protein_coding
ENSG00000186577	SMIM29	protein_coding
ENSG00000069702	TGFBR3	nonsense_mediated_decay
ENSG00000169188	APEX2	protein_coding
ENSG00000182979	MTA1	protein_coding
ENSG00000088930	XRN2	protein_coding
ENSG00000258290		processed_pseudogene
ENSG00000272121		lincRNA
ENSG00000170190	SLC16A5	protein_coding
ENSG00000110172	CHORDC1	protein_coding
ENSG00000121753	ADGRB2	processed_transcript
ENSG00000165124	SVEP1	protein_coding
ENSG00000109458	GAB1	protein_coding
ENSG00000178977	LINC00324	lincRNA
ENSG00000087076	HSD17B14	protein_coding
ENSG00000164406	LEAP2	protein_coding
ENSG00000011009	LYPLA2	protein_coding
ENSG00000108106	UBE2S	protein_coding
ENSG00000112276	BVES	protein_coding
ENSG00000100664	EIF5	processed_transcript
ENSG00000230342		unprocessed_pseudogene
ENSG00000184047	DIABLO	protein_coding
ENSG00000144560	VGLL4	protein_coding
ENSG00000180769	WDFY3-AS2	processed_transcript
ENSG00000203724	C1orf53	protein_coding
ENSG00000009307	CSDE1	protein_coding
ENSG00000271780		lincRNA
ENSG00000100124	ANKRD54	protein_coding
ENSG00000179431	FJX1	processed_transcript
ENSG00000187713	TMEM203	protein_coding
ENSG00000171302	CANT1	protein_coding
ENSG00000204160	ZDHHC18	protein_coding
ENSG00000244627		processed_transcript
ENSG00000168661	ZNF30	protein_coding
ENSG00000006837	CDKL3	nonsense_mediated_decay
ENSG00000198563	DDX39B	retained_intron
ENSG00000108423	TUBD1	protein_coding
ENSG00000184371	CSF1	protein_coding
ENSG00000104691	UBXN8	processed_transcript
ENSG00000162004	CCDC78	protein_coding
ENSG00000248015		antisense
ENSG00000259956	RBM15B	protein_coding
ENSG00000258741		processed_transcript
ENSG00000172575	RASGRP1	protein_coding
ENSG00000213862		processed_pseudogene
ENSG00000121310	ECHDC2	protein_coding
ENSG00000258282		processed_pseudogene
ENSG00000230870		processed_pseudogene
ENSG00000196110	ZNF699	protein_coding
ENSG00000152234	ATP5F1A	retained_intron
ENSG00000166004	CEP295	protein_coding
ENSG00000110011	DNAJC4	protein_coding
ENSG00000127452	FBXL12	protein_coding
ENSG00000163376	KBTBD8	protein_coding
ENSG00000271425	NBPF10	protein_coding
ENSG00000184363	PKP3	protein_coding
ENSG00000108774	RAB5C	protein_coding
ENSG00000102317	RBM3	processed_transcript
ENSG00000160214	RRP1	processed_transcript
ENSG00000224905		antisense
ENSG00000237550		processed_pseudogene
ENSG00000249565		processed_pseudogene
ENSG00000133026	MYH10	protein_coding
ENSG00000198523	PLN	protein_coding
ENSG00000198554	WDHD1	protein_coding
ENSG00000166669	ATF7IP2	processed_transcript
ENSG00000229644		protein_coding
ENSG00000197852	INKA2	processed_transcript
ENSG00000100714	MTHFD1	protein_coding
ENSG00000083454	P2RX5	protein_coding
ENSG00000175193	PARL	protein_coding
ENSG00000031823	RANBP3	protein_coding
ENSG00000104889	RNASEH2A	protein_coding
ENSG00000205138	SDHAF1	protein_coding
ENSG00000121903	ZSCAN20	protein_coding
ENSG00000230084		antisense
ENSG00000231458		processed_pseudogene
ENSG00000256081		processed_pseudogene
ENSG00000105726	ATP13A1	retained_intron
ENSG00000108344	PSMD3	protein_coding
ENSG00000147403	RPL10	retained_intron
ENSG00000238165		processed_pseudogene
ENSG00000117016	RIMS3	protein_coding
ENSG00000255128		processed_pseudogene
ENSG00000219039		processed_pseudogene
ENSG00000224061		processed_pseudogene
ENSG00000166233	ARIH1	protein_coding
ENSG00000127124	HIVEP3	protein_coding
ENSG00000172197	MBOAT1	protein_coding
ENSG00000138587	MNS1	processed_transcript
ENSG00000115275	MOGS	protein_coding
ENSG00000169228	RAB24	retained_intron
ENSG00000131475	VPS25	protein_coding
ENSG00000266208		protein_coding
ENSG00000239521	CASTOR3	processed_transcript
ENSG00000196449	YRDC	protein_coding
ENSG00000158286	RNF207	retained_intron
ENSG00000225573		processed_pseudogene
ENSG00000234336		antisense
ENSG00000220418		processed_pseudogene
ENSG00000130313	PGLS	protein_coding
ENSG00000175155	YPEL2	processed_transcript
ENSG00000164366	CCDC127	protein_coding
ENSG00000218823	PAPOLB	protein_coding
ENSG00000235574		processed_pseudogene
ENSG00000181090	EHMT1	protein_coding
ENSG00000136100	VPS36	protein_coding
ENSG00000249673		antisense
ENSG00000148288	GBGT1	protein_coding
ENSG00000257704	INAFM1	protein_coding
ENSG00000109736	MFSD10	protein_coding
ENSG00000227383		processed_pseudogene
ENSG00000188130	MAPK12	processed_transcript
ENSG00000231721	LINC-PINT	antisense
ENSG00000127054	INTS11	retained_intron
ENSG00000213613		processed_pseudogene
ENSG00000236530		processed_pseudogene
ENSG00000259802		antisense
ENSG00000123975	CKS2	protein_coding
ENSG00000149948	HMGA2	protein_coding
ENSG00000117569	PTBP2	processed_transcript
ENSG00000185619	PCGF3	protein_coding
ENSG00000100632	ERH	protein_coding
ENSG00000157837	SPPL3	protein_coding
ENSG00000189136	UBE2Q2P1	transcribed_unprocessed_pseudogene
ENSG00000177842	ZNF620	protein_coding
ENSG00000250983		processed_pseudogene
ENSG00000247596	TWF2	protein_coding
ENSG00000253520		processed_pseudogene
ENSG00000178700	DHFR2	processed_transcript
ENSG00000162999	DUSP19	protein_coding
ENSG00000183495	EP400	protein_coding
ENSG00000163251	FZD5	protein_coding
ENSG00000180376	CCDC66	protein_coding
ENSG00000132004	FBXW9	nonsense_mediated_decay
ENSG00000203705	TATDN3	protein_coding
ENSG00000145861	C1QTNF2	protein_coding
ENSG00000126767	ELK1	protein_coding
ENSG00000198034	RPS4X	processed_transcript
ENSG00000178913	TAF7	protein_coding
ENSG00000064545	TMEM161A	protein_coding
ENSG00000189241	TSPYL1	protein_coding
ENSG00000137185	ZSCAN9	protein_coding
ENSG00000188599		processed_transcript
ENSG00000250318		unprocessed_pseudogene
ENSG00000148218	ALAD	protein_coding
ENSG00000179862	CITED4	protein_coding
ENSG00000164292	RHOBTB3	processed_transcript
ENSG00000182263	FIGN	protein_coding
ENSG00000164904	ALDH7A1	protein_coding
ENSG00000104763	ASAH1	protein_coding
ENSG00000125462	C1orf61	retained_intron
ENSG00000113742	CPEB4	protein_coding
ENSG00000100353	EIF3D	protein_coding
ENSG00000129245	FXR2	protein_coding
ENSG00000234155	LINC02535	lincRNA
ENSG00000083099	LYRM2	processed_transcript
ENSG00000133606	MKRN1	protein_coding
ENSG00000039123	MTREX	protein_coding
ENSG00000231789	PIK3CD-AS2	antisense
ENSG00000108298	RPL19	protein_coding
ENSG00000145425	RPS3A	protein_coding
ENSG00000106366	SERPINE1	protein_coding
ENSG00000213585	VDAC1	protein_coding
ENSG00000196236	XPNPEP3	retained_intron
ENSG00000188451		processed_pseudogene
ENSG00000240311		processed_pseudogene
ENSG00000270405		processed_pseudogene
ENSG00000273295		lincRNA
ENSG00000092108	SCFD1	protein_coding
ENSG00000164070	HSPA4L	protein_coding
ENSG00000129691	ASH2L	protein_coding
ENSG00000134070	IRAK2	protein_coding
ENSG00000011304	PTBP1	protein_coding
ENSG00000127540	UQCR11	protein_coding
ENSG00000226915		processed_pseudogene
ENSG00000270975		unprocessed_pseudogene
ENSG00000149499	EML3	protein_coding
ENSG00000112293	GPLD1	processed_transcript
ENSG00000175730		processed_pseudogene
ENSG00000257093	DENND11	protein_coding
ENSG00000204463	BAG6	processed_transcript
ENSG00000109805	NCAPG	protein_coding
ENSG00000160194	NDUFV3	processed_transcript
ENSG00000248508	SRP14-AS1	lincRNA
ENSG00000186300	ZNF555	protein_coding
ENSG00000236060		processed_pseudogene
ENSG00000249815		lincRNA
ENSG00000099953	MMP11	retained_intron
ENSG00000059145	UNKL	protein_coding
ENSG00000157500	APPL1	protein_coding
ENSG00000179855	GIPC3	protein_coding
ENSG00000197894	ADH5	protein_coding
ENSG00000142208	AKT1	protein_coding
ENSG00000162817	C1orf115	protein_coding
ENSG00000128951	DUT	protein_coding
ENSG00000157693	TMEM268	protein_coding
ENSG00000214914		processed_pseudogene
ENSG00000220804		processed_transcript
ENSG00000231369		processed_pseudogene
ENSG00000234383		processed_pseudogene
ENSG00000170153	RNF150	protein_coding
ENSG00000130520	LSM4	protein_coding
ENSG00000151332	MBIP	protein_coding
ENSG00000164609	SLU7	protein_coding
ENSG00000242242		antisense
ENSG00000267152		lincRNA
ENSG00000159079	CFAP298	protein_coding
ENSG00000227268	KLLN	protein_coding
ENSG00000114686	MRPL3	protein_coding
ENSG00000105568	PPP2R1A	protein_coding
ENSG00000163512	AZI2	protein_coding
ENSG00000170522	ELOVL6	protein_coding
ENSG00000116396	KCNC4	retained_intron
ENSG00000247675	LRP4-AS1	antisense
ENSG00000180581		processed_pseudogene
ENSG00000238199		processed_pseudogene
ENSG00000227354	RBM26-AS1	antisense
ENSG00000111196	MAGOHB	retained_intron
ENSG00000185222	TCEAL9	protein_coding
ENSG00000234911		unitary_pseudogene
ENSG00000244513		antisense
ENSG00000100592	DAAM1	retained_intron
ENSG00000067113	PLPP1	protein_coding
ENSG00000221817	PPP3CB-AS1	antisense
ENSG00000105329	TGFB1	protein_coding
ENSG00000143494	VASH2	protein_coding
ENSG00000186197	EDARADD	protein_coding
ENSG00000172932	ANKRD13D	protein_coding
ENSG00000100422	CERK	protein_coding
ENSG00000178149	DALRD3	retained_intron
ENSG00000179598	PLD6	protein_coding
ENSG00000109111	SUPT6H	protein_coding
ENSG00000229091		processed_pseudogene
ENSG00000143891	GALM	protein_coding
ENSG00000176209	SMIM19	protein_coding
ENSG00000235770	LINC00607	lincRNA
ENSG00000173258	ZNF483	protein_coding
ENSG00000157881	PANK4	protein_coding
ENSG00000161328	LRRC56	protein_coding
ENSG00000112425	EPM2A	protein_coding
ENSG00000077713	SLC25A43	protein_coding
ENSG00000188459		processed_pseudogene
ENSG00000147140	NONO	protein_coding
ENSG00000213621		processed_pseudogene
ENSG00000267751	LOC105372233	antisense
ENSG00000187952		processed_pseudogene
ENSG00000233225		processed_pseudogene
ENSG00000123095	BHLHE41	protein_coding
ENSG00000144355	DLX1	protein_coding
ENSG00000177453	NIM1K	processed_transcript
ENSG00000108559	NUP88	processed_transcript
ENSG00000153037	SRP19	protein_coding
ENSG00000004897	CDC27	protein_coding
ENSG00000181284	TMEM102	protein_coding
ENSG00000228288	PCAT6	antisense
ENSG00000171159	C9orf16	protein_coding
ENSG00000147677	EIF3H	protein_coding
ENSG00000169955	ZNF747	protein_coding
ENSG00000242159		processed_pseudogene
ENSG00000125676	THOC2	protein_coding
ENSG00000197128	ZNF772	protein_coding
ENSG00000241411		processed_pseudogene
ENSG00000125445	MRPS7	protein_coding
ENSG00000132256	TRIM5	protein_coding
ENSG00000228623		lincRNA
ENSG00000183741	CBX6	protein_coding
ENSG00000178741	COX5A	protein_coding
ENSG00000167770	OTUB1	retained_intron
ENSG00000225536		processed_pseudogene
ENSG00000248098	BCKDHA	protein_coding
ENSG00000273311	DGCR11	sense_intronic
ENSG00000104529	EEF1D	protein_coding
ENSG00000184995	IFNE	protein_coding
ENSG00000137825	ITPKA	protein_coding
ENSG00000132780	NASP	protein_coding
ENSG00000099821	POLRMT	protein_coding
ENSG00000237438		lincRNA
ENSG00000117475	BLZF1	protein_coding
ENSG00000066117	SMARCD1	protein_coding
ENSG00000130052	STARD8	processed_transcript
ENSG00000196659	TTC30B	protein_coding
ENSG00000203497		antisense
ENSG00000171824	EXOSC10	protein_coding
ENSG00000126768	TIMM17B	protein_coding
ENSG00000186812	ZNF397	retained_intron
ENSG00000149809	TM7SF2	protein_coding
ENSG00000169255	B3GALNT1	protein_coding
ENSG00000168438	CDC40	retained_intron
ENSG00000136068	FLNB	protein_coding
ENSG00000145781	COMMD10	protein_coding
ENSG00000265962	GACAT2	antisense
ENSG00000146143	PRIM2	processed_transcript
ENSG00000186056	MATN1-AS1	antisense
ENSG00000169592	INO80E	protein_coding
ENSG00000120733	KDM3B	protein_coding
ENSG00000148110	MFSD14B	protein_coding
ENSG00000075213	SEMA3A	protein_coding
ENSG00000119682	AREL1	nonsense_mediated_decay
ENSG00000149591	TAGLN	protein_coding
ENSG00000225774		processed_pseudogene
ENSG00000174021	GNG5	processed_transcript
ENSG00000129675	ARHGEF6	protein_coding
ENSG00000011021	CLCN6	protein_coding
ENSG00000197798	FAM118B	protein_coding
ENSG00000119231	SENP5	protein_coding
ENSG00000131019	ULBP3	protein_coding
ENSG00000247934		antisense
ENSG00000266575		processed_pseudogene
ENSG00000226992		lincRNA
ENSG00000109771	LRP2BP	protein_coding
ENSG00000112893	MAN2A1	protein_coding
ENSG00000146592	CREB5	protein_coding
ENSG00000136108	CKAP2	protein_coding
ENSG00000169045	HNRNPH1	protein_coding
ENSG00000011143	MKS1	protein_coding
ENSG00000087302	RTRAF	protein_coding
ENSG00000137040	RANBP6	protein_coding
ENSG00000214908		processed_pseudogene
ENSG00000101191	DIDO1	protein_coding
ENSG00000127989	MTERF1	processed_transcript
ENSG00000258469		processed_pseudogene
ENSG00000163702	IL17RC	protein_coding
ENSG00000218502		processed_pseudogene
ENSG00000168000	BSCL2	protein_coding
ENSG00000138663	COPS4	protein_coding
ENSG00000205560	CPT1B	protein_coding
ENSG00000124784	RIOK1	protein_coding
ENSG00000133460	SLC2A11	protein_coding
ENSG00000153914	SREK1	protein_coding
ENSG00000244300		antisense
ENSG00000260641		antisense
ENSG00000182220	ATP6AP2	protein_coding
ENSG00000177191	B3GNT8	protein_coding
ENSG00000247400	DNAJC3-DT	lincRNA
ENSG00000145990	GFOD1	protein_coding
ENSG00000255435	LOC101929089	antisense
ENSG00000100647	SUSD6	protein_coding
ENSG00000272667		lincRNA
ENSG00000148337	CIZ1	processed_transcript
ENSG00000065802	ASB1	processed_transcript
ENSG00000142166	IFNAR1	processed_transcript
ENSG00000084092	NOA1	protein_coding
ENSG00000079387	SENP1	nonsense_mediated_decay
ENSG00000270108		sense_intronic
ENSG00000140564	FURIN	protein_coding
ENSG00000149289	ZC3H12C	protein_coding
ENSG00000230787		processed_pseudogene
ENSG00000081721	DUSP12	nonsense_mediated_decay
ENSG00000185519	FAM131C	protein_coding
ENSG00000225630		unprocessed_pseudogene
ENSG00000249142		processed_pseudogene
ENSG00000272711		lincRNA
ENSG00000131370	SH3BP5	protein_coding
ENSG00000131876	SNRPA1	protein_coding
ENSG00000237730		processed_pseudogene
ENSG00000161013	MGAT4B	protein_coding
ENSG00000050748	MAPK9	protein_coding
ENSG00000143093	STRIP1	protein_coding
ENSG00000145358	DDIT4L	protein_coding
ENSG00000224729	PCOLCE-AS1	antisense
ENSG00000182952	HMGN4	protein_coding
ENSG00000125651	GTF2F1	protein_coding
ENSG00000173013	CCDC96	protein_coding
ENSG00000169641	LUZP1	protein_coding
ENSG00000166441	RPL27A	protein_coding
ENSG00000138674	SEC31A	protein_coding
ENSG00000235453	SMIM27	antisense
ENSG00000084623	EIF3I	protein_coding
ENSG00000106772	PRUNE2	protein_coding
ENSG00000160392	C19orf47	protein_coding
ENSG00000134996	OSTF1	protein_coding
ENSG00000149483	TMEM138	protein_coding
ENSG00000091640	SPAG7	protein_coding
ENSG00000261087		lincRNA
ENSG00000251432	LINC02615	lincRNA
ENSG00000236993		processed_pseudogene
ENSG00000157426	AASDH	protein_coding
ENSG00000156110	ADK	protein_coding
ENSG00000245937	LINC01184	lincRNA
ENSG00000148840	PPRC1	protein_coding
ENSG00000263934	SNORD3A	lincRNA
ENSG00000111670	GNPTAB	protein_coding
ENSG00000163431	LMOD1	protein_coding
ENSG00000111554	MDM1	nonsense_mediated_decay
ENSG00000213593	TMX2	nonsense_mediated_decay
ENSG00000197258		processed_pseudogene
ENSG00000233833		processed_pseudogene
ENSG00000074695	LMAN1	protein_coding
ENSG00000225614	ZNF469	protein_coding
ENSG00000180801	ARSJ	protein_coding
ENSG00000158711	ELK4	protein_coding
ENSG00000172009	THOP1	protein_coding
ENSG00000155970	MICU3	protein_coding
ENSG00000254093	PINX1	protein_coding
ENSG00000242951		processed_pseudogene
ENSG00000156469	MTERF3	protein_coding
ENSG00000130203	APOE	protein_coding
ENSG00000134222	PSRC1	protein_coding
ENSG00000251467		processed_pseudogene
ENSG00000180096	SEPTIN1	protein_coding
ENSG00000239223		processed_pseudogene
ENSG00000215325		processed_pseudogene
ENSG00000253683		processed_pseudogene
ENSG00000108946	PRKAR1A	protein_coding
ENSG00000107957	SH3PXD2A	protein_coding
ENSG00000145545	SRD5A1	protein_coding
ENSG00000172315	TP53RK	protein_coding
ENSG00000102053	ZC3H12B	protein_coding
ENSG00000256894		antisense
ENSG00000237973		unprocessed_pseudogene
ENSG00000263528	IKBKE	retained_intron
ENSG00000106723	SPIN1	protein_coding
ENSG00000109756	RAPGEF2	protein_coding
ENSG00000204084	INPP5B	protein_coding
ENSG00000229337		antisense
ENSG00000167797	CDK2AP2	protein_coding
ENSG00000071205	ARHGAP10	retained_intron
ENSG00000136819	C9orf78	protein_coding
ENSG00000100271	TTLL1	nonsense_mediated_decay
ENSG00000269896	LOC100129534	processed_transcript
ENSG00000137842	TMEM62	protein_coding
ENSG00000116667	C1orf21	protein_coding
ENSG00000217094		processed_pseudogene
ENSG00000116138	DNAJC16	protein_coding
ENSG00000269153		processed_pseudogene
ENSG00000182923	CEP63	protein_coding
ENSG00000179134	SAMD4B	protein_coding
ENSG00000151353	TMEM18	protein_coding
ENSG00000204681	GABBR1	protein_coding
ENSG00000176912	TYMSOS	protein_coding
ENSG00000167554	ZNF610	protein_coding
